date	column-x	Addetion
1970.01.01 03:01:34.000	-Infinity	4.0589924545287825
1970.01.01 03:01:35.000	-Infinity	4.059492454528782
1970.01.01 03:01:36.000	-Infinity	4.059992454528782
1970.01.01 03:01:37.000	-Infinity	4.060492454528782
1970.01.01 03:01:38.000	-Infinity	4.060992454528781
1970.01.01 03:01:39.000	-Infinity	4.061492454528781
1970.01.01 03:01:40.000	-Infinity	4.061992454528781
1970.01.01 03:01:41.000	-Infinity	4.062492454528781
1970.01.01 03:01:42.000	-Infinity	4.06299245452878
1970.01.01 03:01:43.000	-Infinity	4.06349245452878
1970.01.01 03:01:44.000	-Infinity	4.06399245452878
1970.01.01 03:01:45.000	-Infinity	4.0644924545287795
1970.01.01 03:01:46.000	-Infinity	4.064992454528779
1970.01.01 03:01:47.000	-Infinity	4.065492454528779
1970.01.01 03:01:48.000	-Infinity	4.065992454528779
1970.01.01 03:01:49.000	-Infinity	4.066492454528778
1970.01.01 03:01:50.000	-Infinity	4.066992454528778
1970.01.01 03:01:51.000	-Infinity	4.067492454528778
1970.01.01 03:01:52.000	-Infinity	4.067992454528778
1970.01.01 03:01:53.000	-Infinity	4.068492454528777
1970.01.01 03:01:54.000	-Infinity	4.068992454528777
1970.01.01 03:01:55.000	-Infinity	4.069492454528777
1970.01.01 03:01:56.000	-Infinity	4.0699924545287764
1970.01.01 03:01:57.000	-Infinity	4.070492454528776
1970.01.01 03:01:58.000	-Infinity	4.070992454528776
1970.01.01 03:01:59.000	-Infinity	4.071492454528776
1970.01.01 03:02:00.000	-Infinity	4.071992454528775
1970.01.01 03:02:01.000	-Infinity	4.072492454528775
1970.01.01 03:02:02.000	-Infinity	4.072992454528775
1970.01.01 03:02:03.000	-Infinity	4.0734924545287745
1970.01.01 03:02:04.000	-Infinity	4.073992454528774
1970.01.01 03:02:05.000	-Infinity	4.074492454528774
1970.01.01 03:02:06.000	-Infinity	4.074992454528774
1970.01.01 03:02:07.000	-Infinity	4.075492454528773
1970.01.01 03:02:08.000	-Infinity	4.075992454528773
1970.01.01 03:02:09.000	-Infinity	4.076492454528773
1970.01.01 03:02:10.000	-Infinity	4.076992454528773
1970.01.01 03:02:11.000	-Infinity	4.077492454528772
1970.01.01 03:02:12.000	-Infinity	4.077992454528772
1970.01.01 03:02:13.000	-Infinity	4.078492454528772
1970.01.01 03:02:14.000	-Infinity	4.0789924545287715
1970.01.01 03:02:15.000	-Infinity	4.079492454528771
1970.01.01 03:02:16.000	-Infinity	4.079992454528771
1970.01.01 03:02:17.000	-Infinity	4.080492454528771
1970.01.01 03:02:18.000	-Infinity	4.08099245452877
1970.01.01 03:02:19.000	-Infinity	4.08149245452877
1970.01.01 03:02:20.000	-Infinity	4.08199245452877
1970.01.01 03:02:21.000	-Infinity	4.0824924545287695
1970.01.01 03:02:22.000	-Infinity	4.082992454528769
1970.01.01 03:02:23.000	-Infinity	4.083492454528769
1970.01.01 03:02:24.000	-Infinity	4.083992454528769
1970.01.01 03:02:25.000	-Infinity	4.084492454528768
1970.01.01 03:02:26.000	-Infinity	4.084992454528768
1970.01.01 03:02:27.000	-Infinity	4.085492454528768
1970.01.01 03:02:28.000	-Infinity	4.085992454528768
1970.01.01 03:02:29.000	-Infinity	4.086492454528767
1970.01.01 03:02:30.000	-Infinity	4.086992454528767
1970.01.01 03:02:31.000	-Infinity	4.087492454528767
1970.01.01 03:02:32.000	-Infinity	4.0879924545287665
1970.01.01 03:02:33.000	-Infinity	4.088492454528766
1970.01.01 03:02:34.000	-Infinity	4.088992454528766
1970.01.01 03:02:35.000	-Infinity	4.089492454528766
1970.01.01 03:02:36.000	-Infinity	4.089992454528765
1970.01.01 03:02:37.000	-Infinity	4.090492454528765
1970.01.01 03:02:38.000	-Infinity	4.090992454528765
1970.01.01 03:02:39.000	-Infinity	4.0914924545287645
1970.01.01 03:02:40.000	-Infinity	4.091992454528764
1970.01.01 03:02:41.000	-Infinity	4.092492454528764
1970.01.01 03:02:42.000	-Infinity	4.092992454528764
1970.01.01 03:02:43.000	-Infinity	4.093492454528763
1970.01.01 03:02:44.000	-Infinity	4.093992454528763
1970.01.01 03:02:45.000	-Infinity	4.094492454528763
1970.01.01 03:02:46.000	-Infinity	4.094992454528763
1970.01.01 03:02:47.000	-Infinity	4.095492454528762
1970.01.01 03:02:48.000	-Infinity	4.095992454528762
1970.01.01 03:02:49.000	-Infinity	4.096492454528762
1970.01.01 03:02:50.000	-Infinity	4.0969924545287615
1970.01.01 03:02:51.000	-Infinity	4.097492454528761
1970.01.01 03:02:52.000	-Infinity	4.097992454528761
1970.01.01 03:02:53.000	-Infinity	4.098492454528761
1970.01.01 03:02:54.000	-Infinity	4.09899245452876
1970.01.01 03:02:55.000	-Infinity	4.09949245452876
1970.01.01 03:02:56.000	-Infinity	4.09999245452876
1970.01.01 03:02:57.000	-Infinity	4.1004924545287595
1970.01.01 03:02:58.000	-Infinity	4.100992454528759
1970.01.01 03:02:59.000	-Infinity	4.101492454528759
1970.01.01 03:03:00.000	-Infinity	4.101992454528759
1970.01.01 03:03:01.000	-Infinity	4.102492454528758
1970.01.01 03:03:02.000	-Infinity	4.102992454528758
1970.01.01 03:03:03.000	-Infinity	4.103492454528758
1970.01.01 03:03:04.000	-Infinity	4.103992454528758
1970.01.01 03:03:05.000	-Infinity	4.104492454528757
1970.01.01 03:03:06.000	-Infinity	4.104992454528757
1970.01.01 03:03:07.000	-Infinity	4.105492454528757
1970.01.01 03:03:08.000	-Infinity	4.1059924545287565
1970.01.01 03:03:09.000	-Infinity	4.106492454528756
1970.01.01 03:03:10.000	-Infinity	4.106992454528756
1970.01.01 03:03:11.000	-Infinity	4.107492454528756
1970.01.01 03:03:12.000	-Infinity	4.107992454528755
1970.01.01 03:03:13.000	-Infinity	4.108492454528755
1970.01.01 03:03:14.000	-Infinity	4.108992454528755
1970.01.01 03:03:15.000	-Infinity	4.109492454528755
1970.01.01 03:03:16.000	-Infinity	4.109992454528754
1970.01.01 03:03:17.000	-Infinity	4.110492454528754
1970.01.01 03:03:18.000	-Infinity	4.110992454528754
1970.01.01 03:03:19.000	-Infinity	4.1114924545287534
1970.01.01 03:03:20.000	-Infinity	4.111992454528753
1970.01.01 03:03:21.000	-Infinity	4.112492454528753
1970.01.01 03:03:22.000	-Infinity	4.112992454528753
1970.01.01 03:03:23.000	-Infinity	4.113492454528752
1970.01.01 03:03:24.000	-Infinity	4.113992454528752
1970.01.01 03:03:25.000	-Infinity	4.114492454528752
1970.01.01 03:03:26.000	-Infinity	4.1149924545287515
1970.01.01 03:03:27.000	-Infinity	4.115492454528751
1970.01.01 03:03:28.000	-Infinity	4.115992454528751
1970.01.01 03:03:29.000	-Infinity	4.116492454528751
1970.01.01 03:03:30.000	-Infinity	4.11699245452875
1970.01.01 03:03:31.000	-Infinity	4.11749245452875
1970.01.01 03:03:32.000	-Infinity	4.11799245452875
1970.01.01 03:03:33.000	-Infinity	4.11849245452875
1970.01.01 03:03:34.000	-Infinity	4.118992454528749
1970.01.01 03:03:35.000	-Infinity	4.119492454528749
1970.01.01 03:03:36.000	-Infinity	4.119992454528749
1970.01.01 03:03:37.000	-Infinity	4.1204924545287485
1970.01.01 03:03:38.000	-Infinity	4.120992454528748
1970.01.01 03:03:39.000	-Infinity	4.121492454528748
1970.01.01 03:03:40.000	-Infinity	4.121992454528748
1970.01.01 03:03:41.000	-Infinity	4.122492454528747
1970.01.01 03:03:42.000	-Infinity	4.122992454528747
1970.01.01 03:03:43.000	-Infinity	4.123492454528747
1970.01.01 03:03:44.000	-Infinity	4.1239924545287465
1970.01.01 03:03:45.000	-Infinity	4.124492454528746
1970.01.01 03:03:46.000	-Infinity	4.124992454528746
1970.01.01 03:03:47.000	-Infinity	4.125492454528746
1970.01.01 03:03:48.000	-Infinity	4.125992454528745
1970.01.01 03:03:49.000	-Infinity	4.126492454528745
1970.01.01 03:03:50.000	-Infinity	4.126992454528745
1970.01.01 03:03:51.000	-Infinity	4.127492454528745
1970.01.01 03:03:52.000	-Infinity	4.127992454528744
1970.01.01 03:03:53.000	-Infinity	4.128492454528744
1970.01.01 03:03:54.000	-Infinity	4.128992454528744
1970.01.01 03:03:55.000	-Infinity	4.1294924545287435
1970.01.01 03:03:56.000	-Infinity	4.129992454528743
1970.01.01 03:03:57.000	-Infinity	4.130492454528743
1970.01.01 03:03:58.000	-Infinity	4.130992454528743
1970.01.01 03:03:59.000	-Infinity	4.131492454528742
1970.01.01 03:04:00.000	-Infinity	4.131992454528742
1970.01.01 03:04:01.000	-Infinity	4.132492454528742
1970.01.01 03:04:02.000	-Infinity	4.1329924545287415
1970.01.01 03:04:03.000	-Infinity	4.133492454528741
1970.01.01 03:04:04.000	-Infinity	4.133992454528741
1970.01.01 03:04:05.000	-Infinity	4.134492454528741
1970.01.01 03:04:06.000	-Infinity	4.13499245452874
1970.01.01 03:04:07.000	-Infinity	4.13549245452874
1970.01.01 03:04:08.000	-Infinity	4.13599245452874
1970.01.01 03:04:09.000	-Infinity	4.13649245452874
1970.01.01 03:04:10.000	-Infinity	4.136992454528739
1970.01.01 03:04:11.000	-Infinity	4.137492454528739
1970.01.01 03:04:12.000	-Infinity	4.137992454528739
1970.01.01 03:04:13.000	-Infinity	4.1384924545287385
1970.01.01 03:04:14.000	-Infinity	4.138992454528738
1970.01.01 03:04:15.000	-Infinity	4.139492454528738
1970.01.01 03:04:16.000	-Infinity	4.139992454528738
1970.01.01 03:04:17.000	-Infinity	4.140492454528737
1970.01.01 03:04:18.000	-Infinity	4.140992454528737
1970.01.01 03:04:19.000	-Infinity	4.141492454528737
1970.01.01 03:04:20.000	-Infinity	4.1419924545287365
1970.01.01 03:04:21.000	-Infinity	4.142492454528736
1970.01.01 03:04:22.000	-Infinity	4.142992454528736
1970.01.01 03:04:23.000	-Infinity	4.143492454528736
1970.01.01 03:04:24.000	-Infinity	4.143992454528735
1970.01.01 03:04:25.000	-Infinity	4.144492454528735
1970.01.01 03:04:26.000	-Infinity	4.144992454528735
1970.01.01 03:04:27.000	-Infinity	4.145492454528735
1970.01.01 03:04:28.000	-Infinity	4.145992454528734
1970.01.01 03:04:29.000	-Infinity	4.146492454528734
1970.01.01 03:04:30.000	-Infinity	4.146992454528734
1970.01.01 03:04:31.000	-Infinity	4.1474924545287335
1970.01.01 03:04:32.000	-Infinity	4.147992454528733
1970.01.01 03:04:33.000	-Infinity	4.148492454528733
1970.01.01 03:04:34.000	-Infinity	4.148992454528733
1970.01.01 03:04:35.000	-Infinity	4.149492454528732
1970.01.01 03:04:36.000	-Infinity	4.149992454528732
1970.01.01 03:04:37.000	-Infinity	4.150492454528732
1970.01.01 03:04:38.000	-Infinity	4.150992454528732
1970.01.01 03:04:39.000	-Infinity	4.151492454528731
1970.01.01 03:04:40.000	-Infinity	4.151992454528731
1970.01.01 03:04:41.000	-Infinity	4.152492454528731
1970.01.01 03:04:42.000	-Infinity	4.1529924545287304
1970.01.01 03:04:43.000	-Infinity	4.15349245452873
1970.01.01 03:04:44.000	-Infinity	4.15399245452873
1970.01.01 03:04:45.000	-Infinity	4.15449245452873
1970.01.01 03:04:46.000	-Infinity	4.154992454528729
1970.01.01 03:04:47.000	-Infinity	4.155492454528729
1970.01.01 03:04:48.000	-Infinity	4.155992454528729
1970.01.01 03:04:49.000	-Infinity	4.1564924545287285
1970.01.01 03:04:50.000	-Infinity	4.156992454528728
1970.01.01 03:04:51.000	-Infinity	4.157492454528728
1970.01.01 03:04:52.000	-Infinity	4.157992454528728
1970.01.01 03:04:53.000	-Infinity	4.158492454528727
1970.01.01 03:04:54.000	-Infinity	4.158992454528727
1970.01.01 03:04:55.000	-Infinity	4.159492454528727
1970.01.01 03:04:56.000	-Infinity	4.159992454528727
1970.01.01 03:04:57.000	-Infinity	4.160492454528726
1970.01.01 03:04:58.000	-Infinity	4.160992454528726
1970.01.01 03:04:59.000	-Infinity	4.161492454528726
1970.01.01 03:05:00.000	-Infinity	4.1619924545287255
1970.01.01 03:05:01.000	-Infinity	4.162492454528725
1970.01.01 03:05:02.000	-Infinity	4.162992454528725
1970.01.01 03:05:03.000	-Infinity	4.163492454528725
1970.01.01 03:05:04.000	-Infinity	4.163992454528724
1970.01.01 03:05:05.000	-Infinity	4.164492454528724
1970.01.01 03:05:06.000	-Infinity	4.164992454528724
1970.01.01 03:05:07.000	-Infinity	4.1654924545287235
1970.01.01 03:05:08.000	-Infinity	4.165992454528723
1970.01.01 03:05:09.000	-Infinity	4.166492454528723
1970.01.01 03:05:10.000	-Infinity	4.166992454528723
1970.01.01 03:05:11.000	-Infinity	4.167492454528722
1970.01.01 03:05:12.000	-Infinity	4.167992454528722
1970.01.01 03:05:13.000	-Infinity	4.168492454528722
1970.01.01 03:05:14.000	-Infinity	4.168992454528722
1970.01.01 03:05:15.000	-Infinity	4.169492454528721
1970.01.01 03:05:16.000	-Infinity	4.169992454528721
1970.01.01 03:05:17.000	-Infinity	4.170492454528721
1970.01.01 03:05:18.000	-Infinity	4.1709924545287205
1970.01.01 03:05:19.000	-Infinity	4.17149245452872
1970.01.01 03:05:20.000	-Infinity	4.17199245452872
1970.01.01 03:05:21.000	-Infinity	4.17249245452872
1970.01.01 03:05:22.000	-Infinity	4.172992454528719
1970.01.01 03:05:23.000	-Infinity	4.173492454528719
1970.01.01 03:05:24.000	-Infinity	4.173992454528719
1970.01.01 03:05:25.000	-Infinity	4.1744924545287185
1970.01.01 03:05:26.000	-Infinity	4.174992454528718
1970.01.01 03:05:27.000	-Infinity	4.175492454528718
1970.01.01 03:05:28.000	-Infinity	4.175992454528718
1970.01.01 03:05:29.000	-Infinity	4.176492454528717
1970.01.01 03:05:30.000	-Infinity	4.176992454528717
1970.01.01 03:05:31.000	-Infinity	4.177492454528717
1970.01.01 03:05:32.000	-Infinity	4.177992454528717
1970.01.01 03:05:33.000	-Infinity	4.178492454528716
1970.01.01 03:05:34.000	-Infinity	4.178992454528716
1970.01.01 03:05:35.000	-Infinity	4.179492454528716
1970.01.01 03:05:36.000	-Infinity	4.1799924545287155
1970.01.01 03:05:37.000	-Infinity	4.180492454528715
1970.01.01 03:05:38.000	-Infinity	4.180992454528715
1970.01.01 03:05:39.000	-Infinity	4.181492454528715
1970.01.01 03:05:40.000	-Infinity	4.181992454528714
1970.01.01 03:05:41.000	-Infinity	4.182492454528714
1970.01.01 03:05:42.000	-Infinity	4.182992454528714
1970.01.01 03:05:43.000	-Infinity	4.1834924545287135
1970.01.01 03:05:44.000	-Infinity	4.183992454528713
1970.01.01 03:05:45.000	-Infinity	4.184492454528713
1970.01.01 03:05:46.000	-Infinity	4.184992454528713
1970.01.01 03:05:47.000	-Infinity	4.185492454528712
1970.01.01 03:05:48.000	-Infinity	4.185992454528712
1970.01.01 03:05:49.000	-Infinity	4.186492454528712
1970.01.01 03:05:50.000	-Infinity	4.186992454528712
1970.01.01 03:05:51.000	-Infinity	4.187492454528711
1970.01.01 03:05:52.000	-Infinity	4.187992454528711
1970.01.01 03:05:53.000	-Infinity	4.188492454528711
1970.01.01 03:05:54.000	-Infinity	4.1889924545287105
1970.01.01 03:05:55.000	-Infinity	4.18949245452871
1970.01.01 03:05:56.000	-Infinity	4.18999245452871
1970.01.01 03:05:57.000	-Infinity	4.19049245452871
1970.01.01 03:05:58.000	-Infinity	4.190992454528709
1970.01.01 03:05:59.000	-Infinity	4.191492454528709
1970.01.01 03:06:00.000	-Infinity	4.191992454528709
1970.01.01 03:06:01.000	-Infinity	4.192492454528709
1970.01.01 03:06:02.000	-Infinity	4.192992454528708
1970.01.01 03:06:03.000	-Infinity	4.193492454528708
1970.01.01 03:06:04.000	-Infinity	4.193992454528708
1970.01.01 03:06:05.000	-Infinity	4.1944924545287074
1970.01.01 03:06:06.000	-Infinity	4.194992454528707
1970.01.01 03:06:07.000	-Infinity	4.195492454528707
1970.01.01 03:06:08.000	-Infinity	4.195992454528707
1970.01.01 03:06:09.000	-Infinity	4.196492454528706
1970.01.01 03:06:10.000	-Infinity	4.196992454528706
1970.01.01 03:06:11.000	-Infinity	4.197492454528706
1970.01.01 03:06:12.000	-Infinity	4.1979924545287055
1970.01.01 03:06:13.000	-Infinity	4.198492454528705
1970.01.01 03:06:14.000	-Infinity	4.198992454528705
1970.01.01 03:06:15.000	-Infinity	4.199492454528705
1970.01.01 03:06:16.000	-Infinity	4.199992454528704
1970.01.01 03:06:17.000	-Infinity	4.200492454528704
1970.01.01 03:06:18.000	-Infinity	4.200992454528704
1970.01.01 03:06:19.000	-Infinity	4.201492454528704
1970.01.01 03:06:20.000	-Infinity	4.201992454528703
1970.01.01 03:06:21.000	-Infinity	4.202492454528703
1970.01.01 03:06:22.000	-Infinity	4.202992454528703
1970.01.01 03:06:23.000	-Infinity	4.2034924545287025
1970.01.01 03:06:24.000	-Infinity	4.203992454528702
1970.01.01 03:06:25.000	-Infinity	4.204492454528702
1970.01.01 03:06:26.000	-Infinity	4.204992454528702
1970.01.01 03:06:27.000	-Infinity	4.205492454528701
1970.01.01 03:06:28.000	-Infinity	4.205992454528701
1970.01.01 03:06:29.000	-Infinity	4.206492454528701
1970.01.01 03:06:30.000	-Infinity	4.2069924545287005
1970.01.01 03:06:31.000	-Infinity	4.2074924545287
1970.01.01 03:06:32.000	-Infinity	4.2079924545287
1970.01.01 03:06:33.000	-Infinity	4.2084924545287
1970.01.01 03:06:34.000	-Infinity	4.208992454528699
1970.01.01 03:06:35.000	-Infinity	4.209492454528699
1970.01.01 03:06:36.000	-Infinity	4.209992454528699
1970.01.01 03:06:37.000	-Infinity	4.210492454528699
1970.01.01 03:06:38.000	-Infinity	4.210992454528698
1970.01.01 03:06:39.000	-Infinity	4.211492454528698
1970.01.01 03:06:40.000	-Infinity	4.211992454528698
1970.01.01 03:06:41.000	-Infinity	4.2124924545286975
1970.01.01 03:06:42.000	-Infinity	4.212992454528697
1970.01.01 03:06:43.000	-Infinity	4.213492454528697
1970.01.01 03:06:44.000	-Infinity	4.213992454528697
1970.01.01 03:06:45.000	-Infinity	4.214492454528696
1970.01.01 03:06:46.000	-Infinity	4.214992454528696
1970.01.01 03:06:47.000	-Infinity	4.215492454528696
1970.01.01 03:06:48.000	-Infinity	4.2159924545286955
1970.01.01 03:06:49.000	-Infinity	4.216492454528695
1970.01.01 03:06:50.000	-Infinity	4.216992454528695
1970.01.01 03:06:51.000	-Infinity	4.217492454528695
1970.01.01 03:06:52.000	-Infinity	4.217992454528694
1970.01.01 03:06:53.000	-Infinity	4.218492454528694
1970.01.01 03:06:54.000	-Infinity	4.218992454528694
1970.01.01 03:06:55.000	-Infinity	4.219492454528694
1970.01.01 03:06:56.000	-Infinity	4.219992454528693
1970.01.01 03:06:57.000	-Infinity	4.220492454528693
1970.01.01 03:06:58.000	-Infinity	4.220992454528693
1970.01.01 03:06:59.000	-Infinity	4.2214924545286925
1970.01.01 03:07:00.000	-Infinity	4.221992454528692
1970.01.01 03:07:01.000	-Infinity	4.222492454528692
1970.01.01 03:07:02.000	-Infinity	4.222992454528692
1970.01.01 03:07:03.000	-Infinity	4.223492454528691
1970.01.01 03:07:04.000	-Infinity	4.223992454528691
1970.01.01 03:07:05.000	-Infinity	4.224492454528691
1970.01.01 03:07:06.000	-Infinity	4.2249924545286905
1970.01.01 03:07:07.000	-Infinity	4.22549245452869
1970.01.01 03:07:08.000	-Infinity	4.22599245452869
1970.01.01 03:07:09.000	-Infinity	4.22649245452869
1970.01.01 03:07:10.000	-Infinity	4.226992454528689
1970.01.01 03:07:11.000	-Infinity	4.227492454528689
1970.01.01 03:07:12.000	-Infinity	4.227992454528689
1970.01.01 03:07:13.000	-Infinity	4.228492454528689
1970.01.01 03:07:14.000	-Infinity	4.228992454528688
1970.01.01 03:07:15.000	-Infinity	4.229492454528688
1970.01.01 03:07:16.000	-Infinity	4.229992454528688
1970.01.01 03:07:17.000	-Infinity	4.2304924545286875
1970.01.01 03:07:18.000	-Infinity	4.230992454528687
1970.01.01 03:07:19.000	-Infinity	4.231492454528687
1970.01.01 03:07:20.000	-Infinity	4.231992454528687
1970.01.01 03:07:21.000	-Infinity	4.232492454528686
1970.01.01 03:07:22.000	-Infinity	4.232992454528686
1970.01.01 03:07:23.000	-Infinity	4.233492454528686
1970.01.01 03:07:24.000	-Infinity	4.233992454528686
1970.01.01 03:07:25.000	-Infinity	4.234492454528685
1970.01.01 03:07:26.000	-Infinity	4.234992454528685
1970.01.01 03:07:27.000	-Infinity	4.235492454528685
1970.01.01 03:07:28.000	-Infinity	4.2359924545286844
1970.01.01 03:07:29.000	-Infinity	4.236492454528684
